,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
947,9098,4,2002,3,3.0,528.0,5,605,0,2.0,3,8,0.0,0.0,0,86000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
948,8010,7,2003,4,4.0,840.0,5,840,880,2.0,4,8,400.0,3.0,0,188000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
949,11792,8,2003,4,4.0,1008.0,5,1008,1275,2.0,4,8,632.0,3.0,0,270000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
950,8450,7,2001,3,4.0,1349.0,5,1349,0,2.0,3,8,539.0,3.0,0,179000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
951,9734,7,2004,4,4.0,384.0,5,744,630,2.0,4,8,400.0,3.0,0,167000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
952,8724,5,1968,3,4.0,894.0,4,894,0,1.0,3,8,450.0,3.0,0,129000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
953,14330,7,1974,4,4.0,1748.0,4,2151,495,3.0,4,5,550.0,3.0,800,260000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
954,14418,9,2007,5,5.0,1950.0,5,1950,0,3.0,5,8,706.0,3.0,0,383000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
955,31770,6,1960,3,3.0,1080.0,2,1656,0,2.0,3,8,528.0,3.0,0,215000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
956,8707,4,1950,3,3.0,1093.0,3,1093,576,1.0,3,6,288.0,2.0,0,107000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
957,11500,7,1987,4,4.0,1017.0,4,1020,1037,1.0,4,8,180.0,2.0,0,250000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
958,12209,6,2002,3,5.0,804.0,5,804,1157,3.0,4,8,560.0,3.0,0,215000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
959,8471,6,1995,3,4.0,506.0,3,1212,0,2.0,3,8,492.0,3.0,0,151000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
960,10500,5,1964,3,3.0,1292.0,3,1292,0,2.0,3,8,520.0,3.0,0,145100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
961,6000,5,1997,3,3.0,884.0,5,884,464,2.0,3,8,216.0,3.0,0,117000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
962,8730,6,2003,3,3.0,698.0,5,698,698,1.0,3,8,384.0,3.0,0,153575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
963,16287,5,1950,3,3.0,901.0,3,901,450,2.0,3,8,576.0,3.0,0,122000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
964,19950,6,1950,3,3.0,672.0,5,1337,672,2.0,3,8,795.0,3.0,0,235000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
965,6221,5,1950,3,3.0,728.0,5,760,595,2.0,3,8,528.0,3.0,0,140000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
966,2522,6,2006,4,4.0,970.0,5,970,739,2.0,4,4,380.0,3.0,0,130000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
967,9571,5,1956,3,3.0,1509.0,3,1509,0,2.0,4,8,322.0,3.0,0,159900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
968,13811,6,1987,3,4.0,1112.0,4,1137,0,3.0,4,8,551.0,3.0,0,176000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
969,10905,7,2003,4,4.0,1129.0,5,1129,1198,2.0,4,8,596.0,3.0,0,240000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
970,10240,6,1980,3,4.0,1686.0,3,1686,0,3.0,3,8,612.0,3.0,0,207500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
971,10800,5,1989,3,2.0,796.0,4,1096,370,2.0,4,7,566.0,3.0,0,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
972,6120,7,1950,3,3.0,952.0,4,1022,752,2.0,3,7,468.0,2.0,0,129900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
973,8696,7,1998,3,4.0,1418.0,5,1418,0,3.0,4,8,558.0,3.0,0,226001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
974,11002,8,1999,4,4.0,1389.0,5,1411,1171,3.0,4,8,758.0,3.0,0,322500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
975,12890,6,1989,3,4.0,1495.0,5,1495,0,2.0,3,8,438.0,3.0,0,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
976,4330,4,1958,3,2.0,808.0,3,838,477,3.0,3,8,436.0,3.0,0,99500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
977,9638,6,1990,3,3.0,804.0,5,1699,748,2.0,4,6,336.0,3.0,0,169000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
978,12469,9,2007,5,5.0,1790.0,5,1816,0,3.0,5,8,730.0,3.0,0,356000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
979,9764,5,2003,3,3.0,894.0,5,894,0,2.0,4,8,450.0,3.0,0,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
980,3182,7,2006,4,4.0,1373.0,5,1555,0,2.0,4,8,430.0,3.0,0,192500,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
981,34650,5,1955,3,3.0,1056.0,3,1056,0,2.0,3,8,572.0,3.0,0,145000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
982,5925,2,1950,3,0.0,0.0,2,612,0,1.0,3,8,308.0,3.0,0,45000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
983,11104,6,1969,3,3.0,1427.0,4,1427,0,2.0,3,8,516.0,3.0,0,183000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
984,8145,7,2007,4,4.0,738.0,5,738,738,2.0,4,8,552.0,3.0,0,179400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
985,1533,4,2008,3,3.0,546.0,3,798,546,1.0,3,8,0.0,0.0,0,97000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
986,10762,6,1980,3,4.0,626.0,3,626,591,1.0,3,8,288.0,3.0,0,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
987,3710,7,2007,4,4.0,1266.0,5,1266,0,2.0,4,8,388.0,3.0,0,185485,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
988,11923,9,2007,4,5.0,1800.0,5,1800,0,2.0,5,8,702.0,3.0,0,239000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
